CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_class_t+0,CO(GT)_t+1h,CO(GT)_class_t+1,CO(GT)_t+6h,CO(GT)_class_t+6,CO(GT)_t+12h,CO(GT)_class_t+12,CO(GT)_t+24h,CO(GT)_class_t+24,CO(GT)_t-1h,CO(GT)_t-2h,CO(GT)_t-3h,CO(GT)_roll_mean_3h,CO(GT)_roll_std_3h,CO(GT)_roll_mean_6h,CO(GT)_roll_std_6h,CO(GT)_roll_mean_12h,CO(GT)_roll_std_12h,weekday,month,hour,weekday_sin,weekday_cos,hour_sin,hour_cos
2.5,1039.0,16.0,1180.0,184.0,833.0,127.0,1815.0,1047.0,33.7,21.3,1.0988,2004-06-07 14:00:00,high,2.8,high,2.5,high,0.5,low,2.4,mid,2.5,1.9,2.5,2.2999999999999985,0.34641016151377596,2.566666666666667,0.4131182235954582,,,0,6,14,0.0,1.0,-0.4999999999999998,-0.8660254037844388
2.8,1054.0,16.5,1195.0,205.0,815.0,126.0,1848.0,1078.0,35.9,18.9,1.0999,2004-06-07 15:00:00,high,2.3,mid,2.0,mid,0.4,low,2.6,high,2.5,2.5,1.9,2.5999999999999983,0.1732050807568915,2.516666666666667,0.3488074922742729,,,0,6,15,0.0,1.0,-0.7071067811865471,-0.7071067811865479
2.3,1022.0,15.2,1155.0,172.0,871.0,113.0,1840.0,979.0,34.3,19.4,1.0279,2004-06-07 16:00:00,mid,3.3,high,1.8,mid,0.3,low,2.2,mid,2.8,2.5,2.5,2.5333333333333314,0.25166114784236043,2.416666666666667,0.29944392908634304,2.4499999999999997,0.9160190549824317,0,6,16,0.0,1.0,-0.8660254037844384,-0.5000000000000004
3.3,1082.0,18.9,1266.0,227.0,788.0,124.0,1910.0,1139.0,33.5,19.9,1.0112,2004-06-07 17:00:00,high,2.8,high,1.7,mid,0.5,low,3.5,high,2.3,2.8,2.5,2.7999999999999985,0.5000000000000021,2.5500000000000003,0.4722287581247041,2.683333333333333,0.7068924739286504,0,6,17,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2.8,1056.0,19.0,1268.0,187.0,786.0,108.0,1896.0,1111.0,30.5,24.2,1.0386,2004-06-07 18:00:00,high,4.8,high,1.3,low,1.4,low,3.9,high,3.3,2.3,2.8,2.7999999999999985,0.5000000000000021,2.6999999999999997,0.3521363372331809,2.791666666666666,0.6006940430313348,0,6,18,0.0,1.0,-1.0,-1.8369701987210297e-16
4.8,1243.0,28.9,1524.0,290.0,647.0,142.0,2281.0,1470.0,30.3,26.2,1.1161,2004-06-07 19:00:00,high,2.5,high,0.7,low,3.3,high,4.5,high,2.8,3.3,2.3,3.6333333333333315,1.0408329997330688,3.0833333333333335,0.906458309392477,2.9749999999999996,0.8291561975888485,0,6,19,0.0,1.0,-0.9659258262890684,0.2588190451025203
2.5,1029.0,13.4,1097.0,155.0,825.0,125.0,1827.0,980.0,27.0,36.7,1.2898,2004-06-07 20:00:00,high,2.0,mid,0.5,low,5.8,high,3.8,high,4.8,2.8,3.3,3.3666666666666654,1.2503332889007384,3.0833333333333335,0.906458309392477,2.8249999999999993,0.72378424710934,0,6,20,0.0,1.0,-0.8660254037844386,0.5000000000000001
2.0,1004.0,10.9,1011.0,108.0,867.0,116.0,1754.0,893.0,24.6,41.9,1.2752,2004-06-07 21:00:00,mid,1.8,mid,0.4,low,5.0,high,2.8,high,2.5,4.8,2.8,3.0999999999999983,1.4933184523068088,2.9500000000000006,1.0094552986635914,2.733333333333333,0.7547827301263375,0,6,21,0.0,1.0,-0.7071067811865477,0.7071067811865474
1.8,979.0,8.9,937.0,94.0,919.0,101.0,1683.0,858.0,23.3,44.5,1.2566,2004-06-07 22:00:00,mid,1.7,mid,0.3,low,3.5,high,1.7,mid,2.0,2.5,4.8,2.0999999999999988,0.36055512754639807,2.8666666666666667,1.0911767348448496,2.641666666666666,0.7982461836407159,0,6,22,0.0,1.0,-0.5000000000000004,0.8660254037844384
1.7,972.0,8.5,919.0,103.0,934.0,101.0,1668.0,904.0,22.4,46.9,1.2544,2004-06-07 23:00:00,mid,1.3,low,0.5,low,2.9,high,1.2,low,1.8,2.0,2.5,1.8333333333333321,0.1527525231651894,2.6,1.1575836902790226,2.5749999999999997,0.8432890154842297,0,6,23,0.0,1.0,-0.25881904510252157,0.9659258262890681
1.3,942.0,6.7,846.0,78.0,980.0,92.0,1615.0,905.0,21.7,50.8,1.3019,2004-06-08 00:00:00,low,0.7,low,1.4,low,2.5,high,1.6,mid,1.7,1.8,2.0,1.5999999999999988,0.26457513110645436,2.35,1.2629330940315087,2.525,0.9026476207650055,1,6,0,0.7818314824680298,0.6234898018587336,0.0,1.0
0.7,825.0,4.2,720.0,38.0,1129.0,55.0,1511.0,678.0,21.0,51.9,1.2794,2004-06-08 01:00:00,low,0.5,low,3.3,high,2.3,mid,1.0,low,1.3,1.7,1.8,1.2333333333333323,0.5033222956847129,1.666666666666667,0.6153589738247628,2.3749999999999996,1.0454446639849204,1,6,1,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683
0.5,780.0,2.5,621.0,26.0,1277.0,42.0,1452.0,586.0,20.5,54.3,1.2926,2004-06-08 02:00:00,low,0.4,low,5.8,high,2.4,mid,0.9,low,0.7,1.3,1.7,0.8333333333333321,0.4163331998932202,1.3333333333333337,0.6153589738247623,2.208333333333333,1.1750886491381538,1,6,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
0.4,746.0,1.7,565.0,,1369.0,,1423.0,608.0,20.9,52.5,1.2852,2004-06-08 03:00:00,low,0.3,low,5.0,high,2.6,high,0.5,low,0.5,0.7,1.3,0.5333333333333322,0.1527525231651735,1.066666666666667,0.6153589738247619,2.008333333333333,1.265958733589493,1,6,3,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476
0.3,734.0,1.4,538.0,19.0,1449.0,30.0,1400.0,514.0,21.0,53.1,1.3031,2004-06-08 04:00:00,low,0.5,low,3.5,high,2.2,mid,0.5,low,0.4,0.5,0.7,0.3999999999999988,0.09999999999996526,0.816666666666667,0.5600595206463895,1.8416666666666661,1.3527469247513522,1,6,4,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
0.5,785.0,2.8,640.0,35.0,1265.0,40.0,1467.0,588.0,19.6,57.1,1.2851,2004-06-08 05:00:00,low,1.4,low,2.9,high,3.5,high,0.5,low,0.3,0.4,0.5,0.3999999999999988,0.09999999999996526,0.616666666666667,0.36009258068816596,1.6083333333333327,1.3194064322009846,1,6,5,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
1.4,946.0,8.8,931.0,126.0,917.0,69.0,1745.0,884.0,18.2,62.3,1.2903,2004-06-08 06:00:00,low,3.3,high,2.5,high,3.9,high,1.0,low,0.5,0.3,0.4,0.7333333333333321,0.5859465277082266,0.6333333333333336,0.39832984656771997,1.4916666666666665,1.2652404251103155,1,6,6,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
3.3,1201.0,19.4,1279.0,309.0,683.0,100.0,2144.0,1338.0,19.5,57.7,1.2966,2004-06-08 07:00:00,high,5.8,high,2.3,mid,4.5,high,3.5,high,1.4,0.5,0.3,1.7333333333333318,1.4294521094927704,1.0666666666666669,1.1639014849490759,1.3666666666666663,0.9413079230839421,1,6,7,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063
5.8,1377.0,36.1,1688.0,376.0,525.0,125.0,2746.0,1708.0,21.6,51.7,1.313,2004-06-08 08:00:00,high,5.0,high,2.4,mid,3.8,high,6.4,high,3.3,1.4,0.5,3.4999999999999987,2.206807649071392,1.9500000000000002,2.198863342729602,1.6416666666666664,1.5727557362987439,1,6,8,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983
5.0,1346.0,27.1,1481.0,441.0,602.0,174.0,2367.0,1681.0,23.9,44.4,1.3029,2004-06-08 09:00:00,high,3.5,high,2.6,high,2.8,high,2.9,high,5.8,3.3,1.4,4.699999999999998,1.2767145334803751,2.716666666666667,2.347267915400086,1.8916666666666664,1.8490579091837953,1,6,9,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
3.5,1230.0,19.0,1268.0,309.0,698.0,171.0,2049.0,1509.0,28.1,35.2,1.312,2004-06-08 10:00:00,high,2.9,high,2.2,mid,1.7,mid,3.4,high,5.0,5.8,3.3,4.766666666666666,1.1676186592091378,3.25,2.0305171754998774,2.0333333333333328,1.9056534709949626,1,6,10,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2.9,1160.0,16.9,1208.0,220.0,728.0,149.0,1925.0,1330.0,31.4,28.6,1.298,2004-06-08 11:00:00,high,2.5,high,3.5,high,1.2,low,2.8,high,3.5,5.0,5.8,3.7999999999999985,1.0816653826391998,3.65,1.5630099167951563,2.133333333333333,1.9180166523750193,1,6,11,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
2.5,1146.0,15.7,1171.0,168.0,761.0,124.0,1902.0,1138.0,33.7,25.5,1.3095,2004-06-08 12:00:00,high,2.3,mid,3.9,high,1.6,mid,2.8,high,2.9,3.5,5.0,2.966666666666665,0.5033222956847181,3.8333333333333335,1.286338472823801,2.233333333333333,1.9018332463624916,1,6,12,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2.3,1078.0,14.1,1121.0,149.0,818.0,119.0,1806.0,963.0,35.9,20.8,1.2103,2004-06-08 13:00:00,mid,2.4,mid,4.5,high,1.0,low,2.8,high,2.5,2.9,3.5,2.566666666666665,0.30550504633038733,3.6666666666666665,1.4264174237111198,2.3666666666666663,1.8396310565552054,1,6,13,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683
2.4,1111.0,16.5,1194.0,160.0,794.0,130.0,1875.0,1015.0,37.5,18.1,1.1529,2004-06-08 14:00:00,mid,2.6,high,3.8,high,0.9,low,2.3,mid,2.3,2.5,2.9,2.399999999999998,0.099999999999988,3.1,1.0295630140987002,2.525,1.743624751122577,1,6,14,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
2.6,1083.0,14.8,1141.0,177.0,825.0,143.0,1793.0,1008.0,37.7,17.7,1.1383,2004-06-08 15:00:00,high,2.2,mid,2.8,high,0.5,low,1.8,mid,2.4,2.3,2.5,2.433333333333332,0.15275252316518767,2.7000000000000006,0.4427188724235725,2.7083333333333335,1.6104535404849785,1,6,15,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
2.2,1056.0,13.0,1083.0,,865.0,,1723.0,898.0,37.8,17.4,1.1219,2004-06-08 16:00:00,mid,3.5,high,1.7,mid,0.5,low,2.0,mid,2.6,2.4,2.3,2.3999999999999986,0.1999999999999939,2.483333333333334,0.24832774042918715,2.866666666666666,1.4361142859898852,1,6,16,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
3.5,1220.0,21.4,1334.0,176.0,695.0,183.0,2066.0,1215.0,36.6,20.6,1.2445,2004-06-08 17:00:00,high,3.9,high,1.2,low,0.5,low,3.5,high,2.2,2.6,2.4,2.7666666666666653,0.6658328118479393,2.5833333333333335,0.4708148963941837,3.116666666666666,1.2334971226213487,1,6,17,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063
3.9,1268.0,23.6,1393.0,202.0,650.0,161.0,2144.0,1334.0,32.5,26.0,1.2502,2004-06-08 18:00:00,high,4.5,high,1.6,mid,1.0,low,4.9,high,3.5,2.2,2.6,3.199999999999999,0.8888194417315606,2.816666666666667,0.7082843120291923,3.3249999999999993,1.1234079644303083,1,6,18,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
4.5,1256.0,25.0,1430.0,255.0,660.0,170.0,2151.0,1380.0,30.8,27.2,1.1832,2004-06-08 19:00:00,high,3.8,high,1.0,low,3.5,high,4.6,high,3.9,3.5,2.2,3.966666666666665,0.5033222956847256,3.1833333333333336,0.9239408350466316,3.4249999999999994,1.1732821097634205,1,6,19,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
3.8,1213.0,21.6,1341.0,210.0,683.0,143.0,2090.0,1601.0,28.8,30.2,1.1761,2004-06-08 20:00:00,high,2.8,high,0.9,low,6.4,high,3.4,high,4.5,3.9,3.5,4.0666666666666655,0.3785938897200313,3.4166666666666674,0.8612007121842545,3.2583333333333333,0.919939062540489,1,6,20,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2.8,1145.0,15.7,1170.0,157.0,751.0,123.0,1894.0,1376.0,26.7,35.4,1.2233,2004-06-08 21:00:00,high,1.7,mid,0.5,low,2.9,high,2.7,high,3.8,4.5,3.9,3.699999999999999,0.8544003745317572,3.4500000000000006,0.8264381404557758,3.0749999999999993,0.7436091348649105,1,6,21,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
1.7,1050.0,10.9,1011.0,96.0,836.0,89.0,1739.0,1161.0,25.3,40.7,1.291,2004-06-08 22:00:00,mid,1.2,low,0.5,low,3.4,high,1.9,mid,2.8,3.8,4.5,2.7666666666666653,1.050396750439248,3.366666666666667,0.9872520785831082,2.9249999999999994,0.8269604805331583,1,6,22,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
1.2,972.0,8.1,902.0,59.0,933.0,67.0,1647.0,878.0,24.9,41.2,1.2809,2004-06-08 23:00:00,low,1.6,mid,0.5,low,2.8,high,1.5,mid,1.7,2.8,3.8,1.8999999999999986,0.8185352771872394,2.983333333333334,1.3166877635440635,2.7833333333333328,0.9656211692088355,1,6,23,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
1.6,1020.0,10.2,984.0,81.0,853.0,81.0,1753.0,1031.0,23.7,45.1,1.3033,2004-06-09 00:00:00,mid,1.0,low,1.0,low,2.8,high,1.0,low,1.2,1.7,2.8,1.4999999999999984,0.26457513110643555,2.6,1.331164903383499,2.7083333333333335,1.0228821431562265,2,6,0,0.9749279121818236,-0.22252093395631434,0.0,1.0
1.0,934.0,7.5,878.0,40.0,940.0,54.0,1644.0,847.0,22.5,49.0,1.3151,2004-06-09 01:00:00,low,0.9,low,3.5,high,2.8,high,0.7,low,1.6,1.2,1.7,1.266666666666665,0.3055050463303656,2.016666666666667,1.0740887610745522,2.5999999999999996,1.1329767710047547,2,6,1,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
0.9,914.0,5.8,801.0,42.0,965.0,57.0,1609.0,908.0,22.3,50.6,1.3486,2004-06-09 02:00:00,low,0.5,low,6.4,high,2.3,mid,1.0,low,1.0,1.6,1.2,1.1666666666666652,0.37859388971999797,1.5333333333333334,0.697614984548545,2.475,1.235184932786105,2,6,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
0.5,824.0,3.8,698.0,,1107.0,,1517.0,733.0,22.0,50.5,1.3199,2004-06-09 03:00:00,low,0.5,low,2.9,high,1.8,mid,0.6,low,0.9,1.0,1.6,0.7999999999999985,0.2645751311064241,1.1500000000000004,0.4505552130427523,2.3,1.3584750809104091,2,6,3,0.9749279121818236,-0.22252093395631434,0.7071067811865475,0.7071067811865476
0.5,817.0,3.3,672.0,31.0,1113.0,51.0,1501.0,751.0,20.8,54.4,1.3229,2004-06-09 04:00:00,low,0.5,low,3.4,high,2.0,mid,,high,0.5,0.9,1.0,0.6333333333333319,0.23094010767580717,0.9500000000000003,0.42308391602612344,2.158333333333333,1.4550590949157245,2,6,4,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
0.5,833.0,4.0,708.0,54.0,1084.0,58.0,1525.0,799.0,20.3,56.0,1.3204,2004-06-09 05:00:00,low,1.0,low,2.8,high,3.5,high,0.9,low,0.5,0.5,0.9,0.5,0.0,0.8333333333333336,0.4366539438350082,1.9083333333333332,1.4612935324153002,2,6,5,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074
1.0,935.0,8.1,905.0,88.0,899.0,69.0,1675.0,954.0,20.5,54.8,1.3073,2004-06-09 06:00:00,low,3.5,high,2.8,high,4.9,high,1.2,low,0.5,0.5,0.5,0.6666666666666652,0.28867513459477884,0.7333333333333337,0.2581988897471607,1.6666666666666663,1.3364357844882053,2,6,6,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
3.5,1297.0,22.3,1359.0,261.0,630.0,107.0,2214.0,1425.0,21.7,50.6,1.2981,2004-06-09 07:00:00,high,6.4,high,2.8,high,4.6,high,2.9,high,1.0,0.5,0.5,1.6666666666666652,1.6072751268321557,1.1500000000000004,1.1726039399558574,1.583333333333333,1.1637192205349294,2,6,7,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063
6.4,1496.0,36.9,1705.0,357.0,507.0,151.0,2691.0,2147.0,23.4,46.1,1.3091,2004-06-09 08:00:00,high,2.9,high,2.3,mid,3.4,high,4.8,high,3.5,1.0,0.5,3.6333333333333315,2.7024680078279077,2.066666666666667,2.422120283277994,1.7999999999999996,1.7220495188741074,2,6,8,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983
2.9,1201.0,17.5,1224.0,265.0,701.0,146.0,1987.0,1532.0,25.1,43.0,1.3488,2004-06-09 09:00:00,high,3.4,high,1.8,mid,2.7,high,4.3,high,6.4,3.5,1.0,4.266666666666665,1.871719352182198,2.4666666666666672,2.3070905198250604,1.808333333333333,1.727561778047227,2,6,9,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475
3.4,1267.0,19.3,1276.0,247.0,676.0,165.0,2059.0,1570.0,30.1,32.8,1.3795,2004-06-09 10:00:00,high,2.8,high,2.0,mid,1.9,mid,3.1,high,2.9,6.4,3.5,4.233333333333332,1.8929694486000948,2.9500000000000006,2.1078424988599127,1.9499999999999995,1.7865660306347988,2,6,10,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2.8,1224.0,17.6,1228.0,189.0,711.0,159.0,1972.0,1380.0,34.7,25.9,1.4069,2004-06-09 11:00:00,high,2.8,high,3.5,high,1.5,mid,2.4,mid,3.4,2.9,6.4,3.0333333333333314,0.3214550253664357,3.3333333333333335,1.7523317798484015,2.083333333333333,1.7852085864037555,2,6,11,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682
2.8,1247.0,18.6,1257.0,168.0,701.0,174.0,2000.0,1337.0,37.2,23.2,1.4478,2004-06-09 12:00:00,high,2.8,high,4.9,high,1.0,low,2.8,high,2.8,3.4,2.9,2.9999999999999982,0.34641016151377874,3.6333333333333333,1.3894843168120563,2.183333333333333,1.789277829604768,2,6,12,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2.8,1183.0,18.0,1241.0,183.0,721.0,167.0,1937.0,1308.0,39.5,18.3,1.2917,2004-06-09 13:00:00,high,2.3,mid,4.6,high,0.7,low,2.5,high,2.8,2.8,3.4,2.8,0.0,3.516666666666667,1.4316656965460433,2.3333333333333326,1.7562011343358201,2,6,13,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683
2.3,1078.0,14.0,1116.0,157.0,815.0,137.0,1761.0,1013.0,40.6,15.3,1.1485,2004-06-09 14:00:00,mid,1.8,mid,3.4,high,1.0,low,2.6,high,2.8,2.8,2.8,2.6333333333333315,0.2886751345948121,2.8333333333333335,0.35023801430836643,2.4499999999999997,1.6978596151411545,2,6,14,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
1.8,1076.0,10.9,1012.0,113.0,894.0,116.0,1665.0,816.0,40.3,16.1,1.1896,2004-06-09 15:00:00,mid,2.0,mid,2.7,high,0.6,low,2.3,mid,2.3,2.8,2.8,2.2999999999999985,0.49999999999999706,2.65,0.5431390245600116,2.558333333333333,1.6008283840410598,2,6,15,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
2.0,1052.0,11.1,1019.0,140.0,896.0,125.0,1610.0,836.0,40.3,14.2,1.0494,2004-06-09 16:00:00,mid,3.5,high,1.9,mid,,high,2.4,mid,1.8,2.3,2.8,2.033333333333332,0.25166114784234883,2.4166666666666665,0.4490731195102506,2.683333333333333,1.4794552642063479,2,6,16,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
3.5,1287.0,21.6,1340.0,230.0,699.0,194.0,2008.0,1267.0,39.6,16.7,1.1867,2004-06-09 17:00:00,high,4.9,high,1.5,mid,0.9,low,3.5,high,2.0,1.8,2.3,2.433333333333332,0.9291573243177559,2.5333333333333337,0.6250333324444928,2.933333333333333,1.322073669611033,2,6,17,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
4.9,1460.0,27.6,1493.0,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672,2004-06-09 18:00:00,high,4.6,high,1.0,low,1.2,low,4.8,high,3.5,2.0,1.8,3.466666666666665,1.4502873278538082,2.883333333333334,1.1617515511789378,3.258333333333333,1.282368783529017,2,6,18,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
4.6,1357.0,25.6,1445.0,295.0,620.0,206.0,2195.0,1622.0,33.7,27.7,1.4213,2004-06-09 19:00:00,high,3.4,high,0.7,low,2.9,high,5.1,high,4.9,3.5,2.0,4.333333333333332,0.7371114795832071,3.1833333333333336,1.3526517166908367,3.3499999999999996,1.3392670994377325,2,6,19,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
3.4,1234.0,18.6,1257.0,212.0,695.0,162.0,2019.0,1349.0,30.7,32.2,1.3983,2004-06-09 20:00:00,high,2.7,high,1.0,low,4.8,high,4.7,high,4.6,4.9,3.5,4.299999999999998,0.793725393319384,3.3666666666666667,1.2816655830077779,3.0999999999999996,0.9380831519646826,2,6,20,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2.7,1151.0,15.2,1154.0,151.0,747.0,132.0,1894.0,1186.0,28.4,35.7,1.3549,2004-06-09 21:00:00,high,1.9,mid,0.6,low,4.3,high,2.4,mid,3.4,4.6,4.9,3.566666666666665,0.960902353693307,3.516666666666667,1.1016654059498587,3.0833333333333335,0.9437192700194557,2,6,21,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
1.9,1065.0,11.7,1038.0,110.0,805.0,107.0,1763.0,1026.0,26.5,38.6,1.3154,2004-06-09 22:00:00,mid,1.5,mid,,high,3.1,high,2.5,high,2.7,3.4,4.6,2.666666666666665,0.7505553499465114,3.5,1.1296016997154352,2.9583333333333326,0.9958626533023608,2,6,22,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
1.5,984.0,8.7,929.0,83.0,917.0,84.0,1654.0,817.0,25.4,40.1,1.2822,2004-06-09 23:00:00,mid,1.0,low,0.9,low,2.4,mid,2.7,high,1.9,2.7,3.4,2.033333333333332,0.6110100926607718,3.1666666666666665,1.3937957765277764,2.8499999999999996,1.081665382639194,2,6,23,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
1.0,938.0,7.6,881.0,48.0,956.0,61.0,1607.0,662.0,24.1,43.3,1.2839,2004-06-10 00:00:00,low,0.7,low,1.2,low,2.8,high,1.5,mid,1.5,1.9,2.7,1.466666666666665,0.45092497528227465,2.516666666666667,1.331790774358595,2.6999999999999993,1.206798921263866,3,6,0,0.43388373911755823,-0.900968867902419,0.0,1.0
0.7,878.0,5.2,774.0,27.0,1065.0,42.0,1527.0,552.0,23.9,45.6,1.3328,2004-06-10 01:00:00,low,1.0,low,2.9,high,2.5,high,1.1,low,1.0,1.5,1.9,1.0666666666666653,0.4041451884327176,1.866666666666667,1.0289152864384254,2.525,1.3362940612686312,3,6,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
1.0,919.0,5.9,807.0,48.0,967.0,66.0,1598.0,775.0,22.0,52.8,1.3752,2004-06-10 02:00:00,low,0.6,low,4.8,high,2.6,high,0.6,low,0.7,1.0,1.5,0.8999999999999986,0.17320508075683616,1.4666666666666668,0.7393691004272946,2.4166666666666665,1.4070170466973608,3,6,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
0.6,836.0,4.0,709.0,,1085.0,,1498.0,646.0,20.7,56.1,1.3565,2004-06-10 03:00:00,low,,high,4.3,high,2.3,mid,0.5,low,1.0,0.7,1.0,0.7666666666666652,0.20816659994656786,1.116666666666667,0.4956477243634504,2.3166666666666664,1.4947382460626404,3,6,3,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476
,814.0,3.3,673.0,33.0,1138.0,50.0,1488.0,647.0,20.1,57.3,1.3352,2004-06-10 04:00:00,high,0.9,low,3.1,high,2.4,mid,0.4,low,0.6,1.0,0.7,,,,,,,3,6,4,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
0.9,872.0,5.4,782.0,75.0,1001.0,76.0,1607.0,874.0,19.5,59.4,1.3328,2004-06-10 05:00:00,low,1.2,low,2.4,mid,3.5,high,0.6,low,,0.6,1.0,,,,,,,3,6,5,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
1.2,949.0,8.7,929.0,101.0,887.0,78.0,1711.0,973.0,20.0,56.6,1.3095,2004-06-10 06:00:00,low,2.9,high,2.8,high,4.8,high,1.0,low,0.9,,0.6,,,,,,,3,6,6,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2.9,1227.0,19.9,1292.0,214.0,661.0,104.0,2087.0,1327.0,21.7,53.9,1.3848,2004-06-10 07:00:00,high,4.8,high,2.5,high,5.1,high,4.6,high,1.2,0.9,,1.666666666666665,1.0785793124908902,,,,,3,6,7,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
4.8,1360.0,30.4,1561.0,290.0,545.0,139.0,2525.0,1626.0,23.7,49.0,1.4152,2004-06-10 08:00:00,high,4.3,high,2.6,high,4.7,high,4.8,high,2.9,1.2,0.9,2.966666666666665,1.8009256878986797,,,,,3,6,8,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983
4.3,1318.0,24.6,1420.0,311.0,586.0,166.0,2316.0,1640.0,25.9,44.3,1.4544,2004-06-10 09:00:00,high,3.1,high,2.3,mid,2.4,mid,4.0,high,4.8,2.9,1.2,3.9999999999999987,0.9848857801796145,,,,,3,6,9,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
3.1,1196.0,16.9,1208.0,234.0,705.0,151.0,1981.0,1341.0,30.1,34.3,1.4414,2004-06-10 10:00:00,high,2.4,mid,2.4,mid,2.5,high,,high,4.3,4.8,2.9,4.0666666666666655,0.8736894948054152,2.866666666666667,1.5807171368295676,,,3,6,10,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2.4,1152.0,13.6,1102.0,157.0,770.0,134.0,1868.0,1113.0,33.5,27.2,1.3859,2004-06-10 11:00:00,mid,2.8,high,3.5,high,2.7,high,2.0,mid,3.1,4.3,4.8,3.2666666666666653,0.9609023536933059,3.116666666666667,1.3014094923069623,,,3,6,11,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
2.8,1220.0,15.3,1157.0,165.0,715.0,148.0,1935.0,1224.0,35.4,26.1,1.4806,2004-06-10 12:00:00,high,2.5,high,4.8,high,1.5,mid,2.0,mid,2.4,3.1,4.3,2.7666666666666653,0.3511884584284219,3.3833333333333333,0.9453394452082622,,,3,6,12,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
